,BMJD,SAP_flux,SAP_pld,SAP_pld_ramp,residual
0,58524.45298168737,1.0010589337736238,1.0002649624529698,1.0002649624529698,0.000264962452969808
1,58524.45314082496,1.0010751911110236,1.0002272782765063,1.0002273639750703,0.00022736397507027684
2,58524.45330122343,1.0012032355767895,1.000369715797209,1.000369887581926,0.0003698875819259649
3,58524.453464381004,1.0011313945182363,1.0002893337938445,1.000289592845369,0.00028959284536895895
4,58524.453623671434,1.0004907696657686,0.9997020773179117,0.999702421275813,-0.00029757872418704947
5,58524.453784610014,1.001014493924524,1.0002182202116523,1.000218649661408,0.0002186496614079456
6,58524.45394706521,1.0018101929210834,1.0010099936341403,1.00101050908267,0.0010105090826700567
7,58524.45410657639,1.0013263087874757,1.0005043828798905,1.0005049824767145,0.0005049824767143816
8,58524.45426778338,1.0010785148451835,1.000261312300879,1.00026199664663,0.00026199664663000813
9,58524.45443024188,1.0013447937421471,1.0004737056070052,1.0004744750606447,0.0004744750606445954
10,58524.45458952287,1.0000885207015646,0.999325048304935,0.9993259009104647,-0.0006740990895352818
11,58524.454751066194,1.0012505005364778,1.000394576931467,1.0003955135752434,0.0003955135752432937
12,58524.45491287137,1.0012014897264985,1.000370219007966,1.0003712395287294,0.00037123952872941213
13,58524.455072325945,1.0015576552353438,1.0006876017968203,1.0006887046847945,0.0006887046847946494
14,58524.455234341454,1.0019518016217526,1.0010923884026672,1.0010935746845802,0.0010935746845801466
15,58524.455395995195,1.0020269677966012,1.0012139921639416,1.001215261356083,0.0012152613560830175
16,58524.455555257315,1.0011966862997088,1.0003717577880942,1.0003731083732272,0.00037310837322734533
17,58524.45571762427,1.0005728854188582,0.999699776264128,0.9997012095320915,-0.0002987904679084995
18,58524.45587871148,1.0017247203379644,1.0009157687912003,1.0009172837940488,0.0009172837940487257
19,58524.45603813209,1.0009542384935357,1.0001318103000132,1.0001334059015983,0.00013340590159830262
20,58524.45620095047,1.0017870081590503,1.0009955794105208,1.0009972570303458,0.0009972570303458724
21,58524.45636162587,1.00164772376867,1.0007866439938413,1.0007884022568592,0.0007884022568592549
22,58524.456520957814,1.001750132517603,1.0009184727267888,1.000920310668814,0.0009203106688140118
23,58524.456684242716,1.0023933618301193,1.001580707139191,1.0015826264375016,0.0015826264375015393
24,58524.45684474404,1.002104893069514,1.0012884822740782,1.00129048124628,0.001290481246279993
25,58524.45700382881,1.0015763416089203,1.0007741807351933,1.0007762583890218,0.000776258389021915
26,58524.45716756326,1.001169080760644,1.000353797848428,1.0003559561830329,0.0003559561830327902
27,58524.45732750938,1.001018587019781,1.0002173997931607,1.0002196366474587,0.00021963664745879239
28,58524.457486435655,1.0012307136892842,1.000369871580307,1.0003721861655006,0.0003721861655006376
29,58524.457650834745,1.0013544163728072,1.0005426327091305,1.0005450273997465,0.0005450273997464263
30,58524.45781050113,1.001556919277169,1.000745734493123,1.0007482066888942,0.0007482066888941663
31,58524.45796958967,1.0020078774870627,1.0011723198764637,1.0011748690085591,0.0011748690085591257
32,58524.45813426284,1.0007221569823612,0.9999009418670346,0.99990357033308,-9.642966691998732e-05
33,58524.45829319289,1.0015657315784545,1.0007597158181716,1.000762420558902,0.0007624205589021834
34,58524.458452897015,1.000943059768053,1.0000952843162034,1.00009806541378,9.806541378002689e-05
35,58524.45861691874,1.0017188516552693,1.0008646593514618,1.0008675185682812,0.0008675185682812224
36,58524.45877612049,1.001392786835266,1.0005361594737485,1.0005390942216024,0.0005390942216022801
37,58524.45893630058,1.0018554065249785,1.0010054233217478,1.0010084337739145,0.0010084337739144648
38,58524.45909981805,1.0011185188142688,1.0003128141000441,1.000315901532882,0.0003159015328820479
